Name,Price,URL
"Having the Barbarian's Baby ...","£34.96","http://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html"
"The Last Girl (The ...","£36.26","http://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html"
"Do Androids Dream of ...","£51.48","http://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html"
"The Book of Basketball: ...","£44.84","http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html"
"Having the Barbarian's Baby ...","£34.96","http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html"
"The Last Girl (The ...","£36.26","http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html"
"Three Wishes (River of ...","£44.18","http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html"
"Do Androids Dream of ...","£51.48","http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html"
"God: The Most Unpleasant ...","£30.03","http://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html"
"Aladdin and His Wonderful ...","£53.13","http://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html"
"Forever Rockers (The Rocker ...","£28.80","http://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html"
"Aladdin and His Wonderful ...","£53.13","http://books.toscrape.com/catalogue/penny-maybe_965/index.html"
"America's Cradle of Quarterbacks: ...","£22.50","http://books.toscrape.com/catalogue/penny-maybe_965/index.html"
"Forever Rockers (The Rocker ...","£28.80","http://books.toscrape.com/catalogue/penny-maybe_965/index.html"
"Old Records Never Die: ...","£55.66","http://books.toscrape.com/catalogue/penny-maybe_965/index.html"
"Maude (1883-1993):She Grew Up ...","£18.02","http://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html"
"Aladdin and His Wonderful ...","£53.13","http://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html"
"Sugar Rush (Offensive Line ...","£24.42","http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html"
"Friday Night Lights: A ...","£51.22","http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html"
"The Book of Basketball: ...","£44.84","http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html"
"Having the Barbarian's Baby ...","£34.96","http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html"
"The Last Girl (The ...","£36.26","http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html"
"Three Wishes (River of ...","£44.18","http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html"
"The Inefficiency Assassin: Time ...","£20.59","http://books.toscrape.com/catalogue/soul-reader_926/index.html"
"Maude (1883-1993):She Grew Up ...","£18.02","http://books.toscrape.com/catalogue/soul-reader_926/index.html"
"Penny Maybe","£33.29","http://books.toscrape.com/catalogue/soul-reader_926/index.html"
"Aladdin and His Wonderful ...","£53.13","http://books.toscrape.com/catalogue/soul-reader_926/index.html"
"America's Cradle of Quarterbacks: ...","£22.50","http://books.toscrape.com/catalogue/soul-reader_926/index.html"
"Forever Rockers (The Rocker ...","£28.80","http://books.toscrape.com/catalogue/soul-reader_926/index.html"
"Soul Reader","£39.58","http://books.toscrape.com/catalogue/bossypants_883/index.html"
"The Inefficiency Assassin: Time ...","£20.59","http://books.toscrape.com/catalogue/bossypants_883/index.html"
"Maude (1883-1993):She Grew Up ...","£18.02","http://books.toscrape.com/catalogue/bossypants_883/index.html"
"Penny Maybe","£33.29","http://books.toscrape.com/catalogue/bossypants_883/index.html"
"Aladdin and His Wonderful ...","£53.13","http://books.toscrape.com/catalogue/bossypants_883/index.html"
"America's Cradle of Quarterbacks: ...","£22.50","http://books.toscrape.com/catalogue/bossypants_883/index.html"
"Bossypants","£49.46","http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html"
"Soul Reader","£39.58","http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html"
"The Inefficiency Assassin: Time ...","£20.59","http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html"
"Maude (1883-1993):She Grew Up ...","£18.02","http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html"
"Penny Maybe","£33.29","http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html"
"Aladdin and His Wonderful ...","£53.13","http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html"
"Thirteen Reasons Why","£52.72","http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html"
"Tracing Numbers on a ...","£41.60","http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html"
"A Piece of Sky, ...","£56.76","http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html"
"Bossypants","£49.46","http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html"
"The Secret (The Secret ...","£27.37","http://books.toscrape.com/catalogue/the-kite-runner_847/index.html"
"Tracing Numbers on a ...","£41.60","http://books.toscrape.com/catalogue/the-kite-runner_847/index.html"
"A Piece of Sky, ...","£56.76","http://books.toscrape.com/catalogue/the-kite-runner_847/index.html"
"Thirteen Reasons Why","£52.72","http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html"
"Tracing Numbers on a ...","£41.60","http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html"
"A Piece of Sky, ...","£56.76","http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html"
"Forever Rockers (The Rocker ...","£28.80","http://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html"
"Life","£31.58","http://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html"
"Orchestra of Exiles: The ...","£12.36","http://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html"
"Bossypants","£49.46","http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html"
"Soul Reader","£39.58","http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html"
"The Inefficiency Assassin: Time ...","£20.59","http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html"
"Maude (1883-1993):She Grew Up ...","£18.02","http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html"
"Tracing Numbers on a ...","£41.60","http://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html"
"A World of Flavor: ...","£42.95","http://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html"
"Settling the Score (The ...","£44.91","http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html"
"Friday Night Lights: A ...","£51.22","http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html"
"A World of Flavor: ...","£42.95","http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html"
"Soul Reader","£39.58","http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html"
"Secrets and Lace (Fatal ...","£20.27","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Romero and Juliet: A ...","£36.94","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Poses for Artists Volume ...","£41.06","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Miss Peregrine’s Home for ...","£10.76","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Beauty Restored (Riley Family ...","£11.11","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Anonymous","£46.82","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Amatus","£50.54","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Unbroken: A World War ...","£45.95","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"The Songs of the ...","£44.48","http://books.toscrape.com/catalogue/category/books/default_15/page-2.html"
"Searching for Meaning in ...","£38.73","http://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html"
"City of Glass (The ...","£56.02","http://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html"
"Demigods & Magicians: Percy ...","£37.51","http://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html"
"King's Folly (The Kinsman ...","£39.61","http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html"
"A Shard of Ice ...","£56.63","http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html"
"Searching for Meaning in ...","£38.73","http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html"
"City of Glass (The ...","£56.02","http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html"
"Tracing Numbers on a ...","£41.60","http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html"
"A Piece of Sky, ...","£56.76","http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html"
"Bossypants","£49.46","http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html"
"The Hook Up (Game ...","£36.29","http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html"
"Without Borders (Wanderlove #1)","£45.07","http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html"
"Choosing Our Religion: The ...","£28.42","http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html"
"The Bhagavad Gita","£57.49","http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html"
"A History of God: ...","£27.62","http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html"
"The Book of Mormon","£24.57","http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html"
"You Are What You ...","£21.87","http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html"
"Thirteen Reasons Why","£52.72","http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html"
"Worlds Elsewhere: Journeys Around ...","£40.30","http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html"
"The Bhagavad Gita","£57.49","http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html"
"The Book of Mormon","£24.57","http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html"
"The Emerald Mystery","£23.15","http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html"
"The Girl on the ...","£55.02","http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html"
"The Kite Runner","£41.82","http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html"
"The Psychopath Test: A ...","£36.00","http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html"
"The Secret (The Secret ...","£27.37","http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html"
"Thirteen Reasons Why","£52.72","http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html"
"Worlds Elsewhere: Journeys Around ...","£40.30","http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html"
"Choosing Our Religion: The ...","£28.42","http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html"
"The Bhagavad Gita","£57.49","http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html"
"A History of God: ...","£27.62","http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html"
"The Book of Mormon","£24.57","http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html"
"God: The Most Unpleasant ...","£30.03","http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html"
"#HigherSelfie: Wake Up Your ...","£23.11","http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html"
"Reasons to Stay Alive","£26.41","http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html"
"The Five Love Languages: ...","£31.05","http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html"
"Choosing Our Religion: The ...","£28.42","http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html"
"The Bhagavad Gita","£57.49","http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html"
"Unseen City: The Majesty ...","£44.18","http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html"
"#HigherSelfie: Wake Up Your ...","£23.11","http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html"
"The Five Love Languages: ...","£31.05","http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html"
"Worlds Elsewhere: Journeys Around ...","£40.30","http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html"
"Throwing Rocks at the ...","£31.12","http://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html"
"Unseen City: The Majesty ...","£44.18","http://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html"
"#HigherSelfie: Wake Up Your ...","£23.11","http://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html"
